Inferencer=MAR
Selector=SHR
Reading graph data...
ObjValue = 12660823.599905
Iter = 95
Delta = 0.000996
ObjValue = 12659730.866634
Iter = 96
Delta = 0.000985
ObjValue = 12658642.760238
Iter = 97
Delta = 0.000977
ObjValue = 12657557.876088
Iter = 98
Delta = 0.000969
ObjValue = 12656473.668473
Iter = 99
Delta = 0.000961
ObjValue = 12655386.761116
Iter = 100
Delta = 0.000954
ObjValue = 12654293.525301
Processed in 155378.830 ms
Checking result...
Accuracy = 0.7553400519743931
Accuracy of typeA = 101.0/115.0 = 0.8782608695652174
Accuracy of typeB = 7589.0/9740.0 = 0.7791581108829568
Accuracy of typeC = 4227.0/5922.0 = 0.7137791286727457
