Inferencer=GDG
Selector=SHR
Reading graph data...
Iter = 92
Delta = 0.001682
ObjValue = 221344.639141
Iter = 93
Delta = 0.001874
ObjValue = 221340.430188
Iter = 94
Delta = 0.001208
ObjValue = 221336.510078
Iter = 95
Delta = 0.001216
ObjValue = 221347.676372
Iter = 96
Delta = 0.001127
ObjValue = 221345.510602
Iter = 97
Delta = 0.001769
ObjValue = 221340.767619
Iter = 98
Delta = 0.001303
ObjValue = 221337.471220
Iter = 99
Delta = 0.001210
ObjValue = 221359.197962
Iter = 100
Delta = 0.001134
ObjValue = 221350.202378
Processed in 3564.406 ms
Checking result...
Accuracy = 0.7927461139896373
Accuracy of typeA = 14.0/15.0 = 0.9333333333333333
Accuracy of typeB = 139.0/178.0 = 0.7808988764044944
Accuracy of typeC = null/null = NaN
