Inferencer=GDR
Selector=SHR
Reading graph data...
Delta = 0.001497
ObjValue = 8730770.159052
Iter = 50
Delta = 0.001402
ObjValue = 8730769.646700
Iter = 51
Delta = 0.001325
ObjValue = 8730773.467764
Iter = 52
Delta = 0.001273
ObjValue = 8730778.661798
Iter = 53
Delta = 0.001228
ObjValue = 8730786.860913
Iter = 54
Delta = 0.001189
ObjValue = 8730795.538870
Iter = 55
Delta = 0.001161
ObjValue = 8730806.142912
Iter = 56
Delta = 0.001145
ObjValue = 8730816.634058
Iter = 57
Delta = 0.001122
ObjValue = 8730828.491089
Iter = 58
Delta = 0.001116
ObjValue = 8730839.783082
Iter = 59
Delta = 0.001106
ObjValue = 8730851.986649
Iter = 60
Delta = 0.001110
ObjValue = 8730863.384300
Iter = 61
Delta = 0.001108
ObjValue = 8730875.375741
Iter = 62
Delta = 0.001119
ObjValue = 8730886.455582
Iter = 63
Delta = 0.001120
ObjValue = 8730897.993157
Iter = 64
Delta = 0.001126
ObjValue = 8730908.612910
Iter = 65
Delta = 0.001129
ObjValue = 8730919.538220
Iter = 66
Delta = 0.001137
ObjValue = 8730929.543534
Iter = 67
Delta = 0.001144
ObjValue = 8730939.777905
Iter = 68
Delta = 0.001153
ObjValue = 8730949.125235
Iter = 69
Delta = 0.001158
ObjValue = 8730958.643132
Iter = 70
Delta = 0.001165
ObjValue = 8730967.295071
Iter = 71
Delta = 0.001168
ObjValue = 8730976.078389
Iter = 72
Delta = 0.001174
ObjValue = 8730984.028275
Iter = 73
Delta = 0.001177
ObjValue = 8730992.090032
Iter = 74
Delta = 0.001183
ObjValue = 8730999.369208
Iter = 75
Delta = 0.001187
ObjValue = 8731006.756063
Iter = 76
Delta = 0.001191
ObjValue = 8731013.412948
Iter = 77
Delta = 0.001193
ObjValue = 8731020.167398
Iter = 78
Delta = 0.001194
ObjValue = 8731026.227471
Iter = 79
Delta = 0.001192
ObjValue = 8731032.378533
Iter = 80
Delta = 0.001190
ObjValue = 8731037.874030
Iter = 81
Delta = 0.001187
ObjValue = 8731043.444661
Iter = 82
Delta = 0.001185
ObjValue = 8731048.393493
Iter = 83
Delta = 0.001183
ObjValue = 8731053.424169
Iter = 84
Delta = 0.001182
ObjValue = 8731057.877263
Iter = 85
Delta = 0.001181
ObjValue = 8731062.411536
Iter = 86
Delta = 0.001180
ObjValue = 8731066.403466
Iter = 87
Delta = 0.001179
ObjValue = 8731070.476438
Iter = 88
Delta = 0.001179
ObjValue = 8731074.039168
Iter = 89
Delta = 0.001177
ObjValue = 8731077.678731
Iter = 90
Delta = 0.001176
ObjValue = 8731080.832606
Iter = 91
Delta = 0.001174
ObjValue = 8731084.058385
Iter = 92
Delta = 0.001174
ObjValue = 8731086.824911
Iter = 93
Delta = 0.001172
ObjValue = 8731089.664696
Iter = 94
Delta = 0.001172
ObjValue = 8731092.075900
Iter = 95
Delta = 0.001170
ObjValue = 8731094.560022
Iter = 96
Delta = 0.001168
ObjValue = 8731096.639318
Iter = 97
Delta = 0.001165
ObjValue = 8731098.788830
Iter = 98
Delta = 0.001162
ObjValue = 8731100.554221
Iter = 99
Delta = 0.001158
ObjValue = 8731102.392220
Iter = 100
Delta = 0.001154
ObjValue = 8731103.871093
Processed in 94598.178 ms
Checking result...
Accuracy = 0.6599480256068961
Accuracy of typeA = 71.0/113.0 = 0.6283185840707964
Accuracy of typeB = 6269.0/9744.0 = 0.6433702791461412
Accuracy of typeC = 4072.0/5920.0 = 0.6878378378378378
