Inferencer=GDG
Selector=DEG
Reading graph data...
Delta = 0.005871
ObjValue = 221117.506424
Iter = 48
Delta = 0.005593
ObjValue = 221133.171102
Iter = 49
Delta = 0.005468
ObjValue = 221145.150972
Iter = 50
Delta = 0.005286
ObjValue = 221159.412180
Iter = 51
Delta = 0.005192
ObjValue = 221170.065818
Iter = 52
Delta = 0.005022
ObjValue = 221183.140802
Iter = 53
Delta = 0.004882
ObjValue = 221192.455298
Iter = 54
Delta = 0.004709
ObjValue = 221203.964326
Iter = 55
Delta = 0.004575
ObjValue = 221212.138599
Iter = 56
Delta = 0.004346
ObjValue = 221221.796543
Iter = 57
Delta = 0.004226
ObjValue = 221228.863460
Iter = 58
Delta = 0.004060
ObjValue = 221237.294625
Iter = 59
Delta = 0.003961
ObjValue = 221243.768856
Iter = 60
Delta = 0.003826
ObjValue = 221251.423246
Iter = 61
Delta = 0.003727
ObjValue = 221256.635569
Iter = 62
Delta = 0.003562
ObjValue = 221262.688362
Iter = 63
Delta = 0.003479
ObjValue = 221266.947488
Iter = 64
Delta = 0.003389
ObjValue = 221271.958582
Iter = 65
Delta = 0.003341
ObjValue = 221275.118201
Iter = 66
Delta = 0.003250
ObjValue = 221279.284057
Iter = 67
Delta = 0.003158
ObjValue = 221281.903030
Iter = 68
Delta = 0.002944
ObjValue = 221285.203894
Iter = 69
Delta = 0.002906
ObjValue = 221287.480659
Iter = 70
Delta = 0.002823
ObjValue = 221290.448538
Iter = 71
Delta = 0.002823
ObjValue = 221293.034877
Iter = 72
Delta = 0.002727
ObjValue = 221296.694792
Iter = 73
Delta = 0.002687
ObjValue = 221299.182698
Iter = 74
Delta = 0.002547
ObjValue = 221300.311528
Iter = 75
Delta = 0.002482
ObjValue = 221302.311221
Iter = 76
Delta = 0.002361
ObjValue = 221304.437656
Iter = 77
Delta = 0.002397
ObjValue = 221306.337674
Iter = 78
Delta = 0.002285
ObjValue = 221307.998119
Iter = 79
Delta = 0.002332
ObjValue = 221309.825338
Iter = 80
Delta = 0.002244
ObjValue = 221311.293717
Iter = 81
Delta = 0.002285
ObjValue = 221313.847945
Iter = 82
Delta = 0.002109
ObjValue = 221315.492467
Iter = 83
Delta = 0.002157
ObjValue = 221317.816364
Iter = 84
Delta = 0.002068
ObjValue = 221319.539800
Iter = 85
Delta = 0.002074
ObjValue = 221321.473471
Iter = 86
Delta = 0.001892
ObjValue = 221323.183818
Iter = 87
Delta = 0.001978
ObjValue = 221324.924790
Iter = 88
Delta = 0.001886
ObjValue = 221326.562751
Iter = 89
Delta = 0.001908
ObjValue = 221328.287317
Iter = 90
Delta = 0.001805
ObjValue = 221329.916881
Iter = 91
Delta = 0.001912
ObjValue = 221330.726697
Iter = 92
Delta = 0.001798
ObjValue = 221332.552355
Iter = 93
Delta = 0.001819
ObjValue = 221333.573276
Iter = 94
Delta = 0.001699
ObjValue = 221335.129191
Iter = 95
Delta = 0.001760
ObjValue = 221336.424856
Iter = 96
Delta = 0.001696
ObjValue = 221337.942529
Iter = 97
Delta = 0.001723
ObjValue = 221339.316068
Iter = 98
Delta = 0.001726
ObjValue = 221339.054558
Iter = 99
Delta = 0.001703
ObjValue = 221340.128325
Iter = 100
Delta = 0.001674
ObjValue = 221341.471645
Processed in 3782.767 ms
Checking result...
Accuracy = 0.9105263157894737
Accuracy of typeA = 5.0/6.0 = 0.8333333333333334
Accuracy of typeB = 168.0/184.0 = 0.9130434782608695
Accuracy of typeC = null/null = NaN
