Inferencer=GDR
Selector=RND
Reading graph data...
ObjValue = 56998024.852797
Iter = 46
Delta = 0.000317
ObjValue = 66255026.673483
Iter = 47
Delta = 0.000334
ObjValue = 56952514.826623
Iter = 48
Delta = 0.000290
ObjValue = 66199378.269690
Iter = 49
Delta = 0.000308
ObjValue = 56933336.474567
Iter = 50
Delta = 0.000265
ObjValue = 66130742.121624
Iter = 51
Delta = 0.000285
ObjValue = 56933430.979312
Iter = 52
Delta = 0.000244
ObjValue = 66045088.766666
Iter = 53
Delta = 0.000267
ObjValue = 56962880.638716
Iter = 54
Delta = 0.000228
ObjValue = 65923437.209990
Iter = 55
Delta = 0.000255
ObjValue = 57039798.683608
Iter = 56
Delta = 0.000216
ObjValue = 65744052.371716
Iter = 57
Delta = 0.000247
ObjValue = 57180842.466393
Iter = 58
Delta = 0.000208
ObjValue = 65493528.216776
Iter = 59
Delta = 0.000243
ObjValue = 57393252.190811
Iter = 60
Delta = 0.000203
ObjValue = 65175336.519156
Iter = 61
Delta = 0.000240
ObjValue = 57671016.294051
Iter = 62
Delta = 0.000201
ObjValue = 64806976.599430
Iter = 63
Delta = 0.000238
ObjValue = 57997189.657848
Iter = 64
Delta = 0.000201
ObjValue = 64415314.103972
Iter = 65
Delta = 0.000236
ObjValue = 58344909.494825
Iter = 66
Delta = 0.000201
ObjValue = 64028921.019082
Iter = 67
Delta = 0.000233
ObjValue = 58689299.643795
Iter = 68
Delta = 0.000202
ObjValue = 63670300.479468
Iter = 69
Delta = 0.000230
ObjValue = 59012374.139556
Iter = 70
Delta = 0.000202
ObjValue = 63352910.417182
Iter = 71
Delta = 0.000227
ObjValue = 59305521.491322
Iter = 72
Delta = 0.000203
ObjValue = 63080713.349282
Iter = 73
Delta = 0.000225
ObjValue = 59564894.497943
Iter = 74
Delta = 0.000204
ObjValue = 62851895.047371
Iter = 75
Delta = 0.000223
ObjValue = 59791692.601303
Iter = 76
Delta = 0.000205
ObjValue = 62661846.245678
Iter = 77
Delta = 0.000221
ObjValue = 59989224.970238
Iter = 78
Delta = 0.000206
ObjValue = 62504885.304625
Iter = 79
Delta = 0.000220
ObjValue = 60161607.959264
Iter = 80
Delta = 0.000207
ObjValue = 62375481.593938
Iter = 81
Delta = 0.000219
ObjValue = 60312682.015019
Iter = 82
Delta = 0.000208
ObjValue = 62268743.268532
Iter = 83
Delta = 0.000219
ObjValue = 60445710.616669
Iter = 84
Delta = 0.000209
ObjValue = 62180537.278749
Iter = 85
Delta = 0.000219
ObjValue = 60563316.636372
Iter = 86
Delta = 0.000211
ObjValue = 62107433.344697
Iter = 87
Delta = 0.000220
ObjValue = 60667585.833852
Iter = 88
Delta = 0.000212
ObjValue = 62046587.586896
Iter = 89
Delta = 0.000221
ObjValue = 60760178.813856
Iter = 90
Delta = 0.000214
ObjValue = 61995631.398268
Iter = 91
Delta = 0.000222
ObjValue = 60842406.020489
Iter = 92
Delta = 0.000216
ObjValue = 61952578.460278
Iter = 93
Delta = 0.000223
ObjValue = 60915308.056659
Iter = 94
Delta = 0.000217
ObjValue = 61915744.866074
Iter = 95
Delta = 0.000224
ObjValue = 60979724.141198
Iter = 96
Delta = 0.000219
ObjValue = 61883700.563069
Iter = 97
Delta = 0.000225
ObjValue = 61036334.340004
Iter = 98
Delta = 0.000221
ObjValue = 61855237.407260
Iter = 99
Delta = 0.000227
ObjValue = 61085700.308227
Iter = 100
Delta = 0.000223
ObjValue = 61829331.536434
Processed in 1009387.171 ms
Checking result...
Accuracy = 0.46119291240329424
Accuracy of typeA = 35.0/145.0 = 0.2413793103448276
Accuracy of typeB = 20081.0/32266.0 = 0.6223578999566107
Accuracy of typeC = 3908.0/19680.0 = 0.19857723577235772
