Inferencer=MAG
Selector=RND
Reading graph data...
ObjValue = 30625858.194245
Iter = 46
Delta = 0.002630
ObjValue = 30625861.853704
Iter = 47
Delta = 0.002478
ObjValue = 30625865.364276
Iter = 48
Delta = 0.002351
ObjValue = 30625868.930939
Iter = 49
Delta = 0.002244
ObjValue = 30625872.630695
Iter = 50
Delta = 0.002155
ObjValue = 30625876.469648
Iter = 51
Delta = 0.002074
ObjValue = 30625880.415801
Iter = 52
Delta = 0.001999
ObjValue = 30625884.413364
Iter = 53
Delta = 0.001929
ObjValue = 30625888.389763
Iter = 54
Delta = 0.001864
ObjValue = 30625892.262770
Iter = 55
Delta = 0.001804
ObjValue = 30625895.948441
Iter = 56
Delta = 0.001751
ObjValue = 30625899.369405
Iter = 57
Delta = 0.001703
ObjValue = 30625902.460909
Iter = 58
Delta = 0.001662
ObjValue = 30625905.174909
Iter = 59
Delta = 0.001627
ObjValue = 30625907.481741
Iter = 60
Delta = 0.001599
ObjValue = 30625909.370574
Iter = 61
Delta = 0.001577
ObjValue = 30625910.847790
Iter = 62
Delta = 0.001560
ObjValue = 30625911.933250
Iter = 63
Delta = 0.001549
ObjValue = 30625912.654723
Iter = 64
Delta = 0.001542
ObjValue = 30625913.043174
Iter = 65
Delta = 0.001538
ObjValue = 30625913.129982
Iter = 66
Delta = 0.001537
ObjValue = 30625912.945871
Iter = 67
Delta = 0.001537
ObjValue = 30625912.522804
Iter = 68
Delta = 0.001538
ObjValue = 30625911.896925
Iter = 69
Delta = 0.001539
ObjValue = 30625911.110919
Iter = 70
Delta = 0.001539
ObjValue = 30625910.211977
Iter = 71
Delta = 0.001537
ObjValue = 30625909.246941
Iter = 72
Delta = 0.001533
ObjValue = 30625908.257240
Iter = 73
Delta = 0.001527
ObjValue = 30625907.276442
Iter = 74
Delta = 0.001520
ObjValue = 30625906.330713
Iter = 75
Delta = 0.001509
ObjValue = 30625905.441352
Iter = 76
Delta = 0.001496
ObjValue = 30625904.628740
Iter = 77
Delta = 0.001479
ObjValue = 30625903.915964
Iter = 78
Delta = 0.001459
ObjValue = 30625903.330787
Iter = 79
Delta = 0.001436
ObjValue = 30625902.903709
Iter = 80
Delta = 0.001411
ObjValue = 30625902.663012
Iter = 81
Delta = 0.001383
ObjValue = 30625902.629666
Iter = 82
Delta = 0.001354
ObjValue = 30625902.814749
Iter = 83
Delta = 0.001323
ObjValue = 30625903.220486
Iter = 84
Delta = 0.001290
ObjValue = 30625903.841789
Iter = 85
Delta = 0.001255
ObjValue = 30625904.665308
Iter = 86
Delta = 0.001218
ObjValue = 30625905.663955
Iter = 87
Delta = 0.001181
ObjValue = 30625906.791064
Iter = 88
Delta = 0.001142
ObjValue = 30625907.977678
Iter = 89
Delta = 0.001103
ObjValue = 30625909.136009
Iter = 90
Delta = 0.001063
ObjValue = 30625910.171268
Iter = 91
Delta = 0.001024
ObjValue = 30625911.000523
Iter = 92
Delta = 0.000986
ObjValue = 30625911.576166
Iter = 93
Delta = 0.000952
ObjValue = 30625911.906836
Iter = 94
Delta = 0.000923
ObjValue = 30625912.065111
Iter = 95
Delta = 0.000899
ObjValue = 30625912.175835
Iter = 96
Delta = 0.000878
ObjValue = 30625912.395157
Iter = 97
Delta = 0.000859
ObjValue = 30625912.881559
Iter = 98
Delta = 0.000841
ObjValue = 30625913.747434
Iter = 99
Delta = 0.000824
ObjValue = 30625915.027309
Iter = 100
Delta = 0.000806
ObjValue = 30625916.686999
Processed in 274772.815 ms
Checking result...
Accuracy = 0.9205045017373442
Accuracy of typeA = 117.0/145.0 = 0.8068965517241379
Accuracy of typeB = 29765.0/32335.0 = 0.920519560847379
Accuracy of typeC = 18068.0/19611.0 = 0.9213196675335271
