Inferencer=MAG
Selector=DEG
Reading graph data...
Iter = 46
Size = 9266
Delta = 0.001351
ObjValue = 1013585.781898
Iter = 47
Size = 9266
Delta = 0.001304
ObjValue = 1013539.966110
Iter = 48
Size = 9266
Delta = 0.001262
ObjValue = 1013493.316745
Iter = 49
Size = 9266
Delta = 0.001223
ObjValue = 1013447.054315
Iter = 50
Size = 9266
Delta = 0.001186
ObjValue = 1013402.714917
Iter = 51
Size = 9266
Delta = 0.001151
ObjValue = 1013361.719896
Iter = 52
Size = 9266
Delta = 0.001117
ObjValue = 1013324.978728
Iter = 53
Size = 9266
Delta = 0.001086
ObjValue = 1013292.714421
Iter = 54
Size = 9266
Delta = 0.001057
ObjValue = 1013264.523933
Iter = 55
Size = 9266
Delta = 0.001029
ObjValue = 1013239.605664
Iter = 56
Size = 9266
Delta = 0.001001
ObjValue = 1013217.056071
Iter = 57
Size = 9266
Delta = 0.000972
ObjValue = 1013196.088882
Iter = 58
Size = 9266
Delta = 0.000945
ObjValue = 1013176.109892
Iter = 59
Size = 9266
Delta = 0.000921
ObjValue = 1013156.717237
Iter = 60
Size = 9266
Delta = 0.000898
ObjValue = 1013137.682004
Iter = 61
Size = 9266
Delta = 0.000878
ObjValue = 1013118.875879
Iter = 62
Size = 9266
Delta = 0.000861
ObjValue = 1013100.098863
Iter = 63
Size = 9266
Delta = 0.000849
ObjValue = 1013080.870469
Iter = 64
Size = 9266
Delta = 0.000846
ObjValue = 1013060.431625
Iter = 65
Size = 9266
Delta = 0.000852
ObjValue = 1013038.130715
Iter = 66
Size = 9266
Delta = 0.000867
ObjValue = 1013013.770432
Iter = 67
Size = 9266
Delta = 0.000885
ObjValue = 1012987.429830
Iter = 68
Size = 9266
Delta = 0.000901
ObjValue = 1012959.263769
Iter = 69
Size = 9266
Delta = 0.000914
ObjValue = 1012929.606193
Iter = 70
Size = 9266
Delta = 0.000922
ObjValue = 1012899.006988
Iter = 71
Size = 9266
Delta = 0.000925
ObjValue = 1012868.127683
Iter = 72
Size = 9266
Delta = 0.000920
ObjValue = 1012837.616295
Iter = 73
Size = 9266
Delta = 0.000908
ObjValue = 1012807.978049
Iter = 74
Size = 9266
Delta = 0.000891
ObjValue = 1012779.455240
Iter = 75
Size = 9266
Delta = 0.000870
ObjValue = 1012751.960877
Iter = 76
Size = 9266
Delta = 0.000848
ObjValue = 1012725.073295
Iter = 77
Size = 9266
Delta = 0.000825
ObjValue = 1012698.044771
Iter = 78
Size = 9266
Delta = 0.000804
ObjValue = 1012669.780895
Iter = 79
Size = 9266
Delta = 0.000785
ObjValue = 1012638.802790
Iter = 80
Size = 9266
Delta = 0.000768
ObjValue = 1012603.245273
Iter = 81
Size = 9266
Delta = 0.000755
ObjValue = 1012560.931291
Iter = 82
Size = 9266
Delta = 0.000747
ObjValue = 1012509.536626
Iter = 83
Size = 9266
Delta = 0.000745
ObjValue = 1012446.860542
Iter = 84
Size = 9266
Delta = 0.000749
ObjValue = 1012371.200558
Iter = 85
Size = 9266
Delta = 0.000759
ObjValue = 1012281.742082
Iter = 86
Size = 9266
Delta = 0.000773
ObjValue = 1012178.802481
Iter = 87
Size = 9266
Delta = 0.000790
ObjValue = 1012063.840922
Iter = 88
Size = 9266
Delta = 0.000805
ObjValue = 1011939.311681
Iter = 89
Size = 9266
Delta = 0.000815
ObjValue = 1011808.500575
Iter = 90
Size = 9266
Delta = 0.000819
ObjValue = 1011675.283001
Iter = 91
Size = 9266
Delta = 0.000817
ObjValue = 1011543.682073
Iter = 92
Size = 9266
Delta = 0.000810
ObjValue = 1011417.372416
Iter = 93
Size = 9266
Delta = 0.000799
ObjValue = 1011299.315687
Iter = 94
Size = 9266
Delta = 0.000782
ObjValue = 1011191.576819
Iter = 95
Size = 9266
Delta = 0.000762
ObjValue = 1011095.296327
Iter = 96
Size = 9266
Delta = 0.000740
ObjValue = 1011010.774784
Iter = 97
Size = 9266
Delta = 0.000715
ObjValue = 1010937.625844
Iter = 98
Size = 9266
Delta = 0.000689
ObjValue = 1010874.962149
Iter = 99
Size = 9266
Delta = 0.000662
ObjValue = 1010821.587986
Iter = 100
Size = 9266
Delta = 0.000636
ObjValue = 1010776.179802
Processed in 100860.397 ms
Accuracy = 0.797544080604534
Accuracy of typeA = 32.0/41.0 = 0.7804878048780488
Accuracy of typeB = 3163.0/4040.0 = 0.782920792079208
Accuracy of typeC = 1871.0/2271.0 = 0.8238661382650815
Increment
Iter = 0
ObjValue = 3989156.238196
Iter = 1
Size = 13837
Delta = 0.071100
ObjValue = 4031235.298200
Iter = 2
Size = 13848
Delta = 0.051508
ObjValue = 4007599.605763
Iter = 3
Size = 13848
Delta = 0.037492
ObjValue = 3987600.294088
Iter = 4
Size = 13850
Delta = 0.027472
ObjValue = 3974246.438413
Iter = 5
Size = 13850
Delta = 0.020379
ObjValue = 3963491.973317
Iter = 6
Size = 13850
Delta = 0.015343
ObjValue = 3955486.884160
Iter = 7
Size = 13850
Delta = 0.011782
ObjValue = 3949446.851731
Iter = 8
Size = 13850
Delta = 0.009272
ObjValue = 3944821.278690
Iter = 9
Size = 13850
Delta = 0.007462
ObjValue = 3941228.605834
Iter = 10
Size = 13850
Delta = 0.006114
ObjValue = 3938403.020498
Iter = 11
Size = 13850
Delta = 0.005088
ObjValue = 3936155.441977
Iter = 12
Size = 13850
Delta = 0.004295
ObjValue = 3934348.705166
Iter = 13
Size = 13850
Delta = 0.003667
ObjValue = 3932880.522742
Iter = 14
Size = 13850
Delta = 0.003162
ObjValue = 3931669.177966
Iter = 15
Size = 13850
Delta = 0.002750
ObjValue = 3930636.593761
Iter = 16
Size = 13850
Delta = 0.002423
ObjValue = 3929688.232615
Iter = 17
Size = 13850
Delta = 0.002194
ObjValue = 3928725.202446
Iter = 18
Size = 13850
Delta = 0.002062
ObjValue = 3927731.197045
Iter = 19
Size = 13850
Delta = 0.001994
ObjValue = 3926772.681211
Iter = 20
Size = 13850
Delta = 0.001940
ObjValue = 3925890.539680
Iter = 21
Size = 13850
Delta = 0.001889
ObjValue = 3925091.852944
Iter = 22
Size = 13850
Delta = 0.001849
ObjValue = 3924370.572915
Iter = 23
Size = 13850
Delta = 0.001823
ObjValue = 3923712.622522
Iter = 24
Size = 13850
Delta = 0.001816
ObjValue = 3923104.934168
Iter = 25
Size = 13850
Delta = 0.001818
ObjValue = 3922542.630925
Iter = 26
Size = 13850
Delta = 0.001818
ObjValue = 3922027.314764
Iter = 27
Size = 13850
Delta = 0.001809
ObjValue = 3921562.070564
Iter = 28
Size = 13850
Delta = 0.001788
ObjValue = 3921149.095292
Iter = 29
Size = 13851
Delta = 0.001755
ObjValue = 3921232.408220
Iter = 30
Size = 13851
Delta = 0.001711
ObjValue = 3920925.135735
Iter = 31
Size = 13851
Delta = 0.001656
ObjValue = 3920669.315280
Iter = 32
Size = 13851
Delta = 0.001593
ObjValue = 3920465.416798
Iter = 33
Size = 13851
Delta = 0.001528
ObjValue = 3920316.909798
Iter = 34
Size = 13851
Delta = 0.001466
ObjValue = 3920229.291974
Iter = 35
Size = 13851
Delta = 0.001410
ObjValue = 3920206.737233
Iter = 36
Size = 13851
Delta = 0.001364
ObjValue = 3920248.093622
Iter = 37
Size = 13851
Delta = 0.001328
ObjValue = 3920345.266738
Iter = 38
Size = 13851
Delta = 0.001299
ObjValue = 3920486.300729
Iter = 39
Size = 13851
Delta = 0.001275
ObjValue = 3920661.297921
Iter = 40
Size = 13851
Delta = 0.001254
ObjValue = 3920866.391487
Iter = 41
Size = 13851
Delta = 0.001234
ObjValue = 3921103.345394
Iter = 42
Size = 13851
Delta = 0.001215
ObjValue = 3921376.085501
Iter = 43
Size = 13853
Delta = 0.001199
ObjValue = 3922133.170821
Iter = 44
Size = 13853
Delta = 0.001193
ObjValue = 3922482.419415
Iter = 45
Size = 13853
Delta = 0.001182
ObjValue = 3922853.705526
Iter = 46
Size = 13855
Delta = 0.001171
ObjValue = 3923761.126486
Iter = 47
Size = 13855
Delta = 0.001168
ObjValue = 3924123.775691
Iter = 48
Size = 13855
Delta = 0.001146
ObjValue = 3924456.740367
Iter = 49
Size = 13856
Delta = 0.001118
ObjValue = 3925018.109961
Iter = 50
Size = 13857
Delta = 0.001086
ObjValue = 3925265.440332
Iter = 51
Size = 13857
Delta = 0.001047
ObjValue = 3925470.104822
Iter = 52
Size = 13857
Delta = 0.001002
ObjValue = 3925636.770282
Iter = 53
Size = 13857
Delta = 0.000956
ObjValue = 3925772.559917
Iter = 54
Size = 13857
Delta = 0.000909
ObjValue = 3925885.856022
Iter = 55
Size = 13857
Delta = 0.000864
ObjValue = 3925985.409089
Iter = 56
Size = 13857
Delta = 0.000821
ObjValue = 3926079.560900
Iter = 57
Size = 13858
Delta = 0.000781
ObjValue = 3926414.204488
Iter = 58
Size = 13858
Delta = 0.000745
ObjValue = 3926517.865276
Iter = 59
Size = 13858
Delta = 0.000710
ObjValue = 3926633.332443
Iter = 60
Size = 13858
Delta = 0.000678
ObjValue = 3926763.508633
Iter = 61
Size = 13858
Delta = 0.000649
ObjValue = 3926910.428168
Iter = 62
Size = 13859
Delta = 0.000623
ObjValue = 3927075.826148
Iter = 63
Size = 13859
Delta = 0.000610
ObjValue = 3927260.463858
Iter = 64
Size = 13859
Delta = 0.000591
ObjValue = 3927465.386634
Iter = 65
Size = 13859
Delta = 0.000578
ObjValue = 3927690.672668
Iter = 66
Size = 13859
Delta = 0.000572
ObjValue = 3927935.318307
Iter = 67
Size = 13859
Delta = 0.000571
ObjValue = 3928196.993928
Iter = 68
Size = 13859
Delta = 0.000574
ObjValue = 3928471.957302
Iter = 69
Size = 13859
Delta = 0.000581
ObjValue = 3928755.229802
Iter = 70
Size = 13859
Delta = 0.000588
ObjValue = 3929041.039810
Iter = 71
Size = 13859
Delta = 0.000593
ObjValue = 3929323.436055
Iter = 72
Size = 13859
Delta = 0.000596
ObjValue = 3929596.923057
Iter = 73
Size = 13859
Delta = 0.000595
ObjValue = 3929856.985232
Iter = 74
Size = 13859
Delta = 0.000587
ObjValue = 3930100.412139
Iter = 75
Size = 13859
Delta = 0.000575
ObjValue = 3930325.389225
Iter = 76
Size = 13859
Delta = 0.000557
ObjValue = 3930531.374657
Iter = 77
Size = 13859
Delta = 0.000537
ObjValue = 3930718.831585
Iter = 78
Size = 13859
Delta = 0.000514
ObjValue = 3930888.903990
Iter = 79
Size = 13859
Delta = 0.000490
ObjValue = 3931043.111322
Iter = 80
Size = 13859
Delta = 0.000467
ObjValue = 3931183.109588
Iter = 81
Size = 13859
Delta = 0.000443
ObjValue = 3931310.537382
Iter = 82
Size = 13859
Delta = 0.000420
ObjValue = 3931426.937885
Iter = 83
Size = 13859
Delta = 0.000398
ObjValue = 3931533.730012
Iter = 84
Size = 13859
Delta = 0.000378
ObjValue = 3931632.202679
Iter = 85
Size = 13859
Delta = 0.000359
ObjValue = 3931723.519120
Iter = 86
Size = 13859
Delta = 0.000342
ObjValue = 3931808.727477
Iter = 87
Size = 13859
Delta = 0.000326
ObjValue = 3931888.774961
Iter = 88
Size = 13859
Delta = 0.000311
ObjValue = 3931964.521168
Iter = 89
Size = 13859
Delta = 0.000297
ObjValue = 3932036.746022
Iter = 90
Size = 13859
Delta = 0.000285
ObjValue = 3932106.149800
Iter = 91
Size = 13859
Delta = 0.000273
ObjValue = 3932173.345384
Iter = 92
Size = 13859
Delta = 0.000261
ObjValue = 3932238.845577
Iter = 93
Size = 13859
Delta = 0.000250
ObjValue = 3932303.049701
Iter = 94
Size = 13859
Delta = 0.000240
ObjValue = 3932366.233800
Iter = 95
Size = 13859
Delta = 0.000230
ObjValue = 3932428.547552
Iter = 96
Size = 13859
Delta = 0.000221
ObjValue = 3932490.019305
Iter = 97
Size = 13859
Delta = 0.000212
ObjValue = 3932550.569041
Iter = 98
Size = 13859
Delta = 0.000204
ObjValue = 3932610.027868
Iter = 99
Size = 13859
Delta = 0.000196
ObjValue = 3932668.161932
Iter = 100
Size = 13859
Delta = 0.000188
ObjValue = 3932724.698272
Processed in 123340.460 ms
Checking result...
Accuracy = 0.8116710875331565
Accuracy of typeA = 42.0/45.0 = 0.9333333333333333
Accuracy of typeB = 5019.0/6021.0 = 0.833582461385152
Accuracy of typeC = 2589.0/3359.0 = 0.7707651086632926
